Datum,Zeitpunkt,Leitfähigkeit,Temperatur,pH,Redox,
03/07/21,8:33:17,45.7,58.5,12.503,-103.7,5437
03/07/21,8:33:46,45.7,58.5,12.505,-103.7,5438
03/07/21,8:34:15,45.7,58.5,12.504,-103.5,5439
03/07/21,8:34:46,45.7,58.5,12.502,-103.9,5440
03/07/21,8:35:18,45.7,58.5,12.505,-104.3,5441
03/07/21,8:35:46,45.7,58.4,12.506,-104.8,5442
03/07/21,8:36:18,45.7,58.4,12.507,-103.6,5443
03/07/21,8:36:49,45.7,58.5,12.504,-104.6,5444
03/07/21,8:37:20,45.7,58.5,12.506,-103.7,5445
03/07/21,8:37:51,45.7,58.5,12.504,-104,5446
03/07/21,8:38:23,45.7,58.5,12.506,-104.1,5447
03/07/21,8:38:53,45.7,58.5,12.505,-103.7,5448
03/07/21,8:39:21,45.7,58.5,12.504,-104.1,5449
03/07/21,8:39:53,45.7,58.5,12.503,-104.1,5450
03/07/21,8:40:23,45.7,58.5,12.506,-103.9,5451
03/07/21,8:40:51,45.7,58.5,12.504,-103.5,5452
03/07/21,8:41:22,45.7,58.5,12.501,-104.3,5453
03/07/21,8:41:51,45.7,58.5,12.501,-103.9,5454
03/07/21,8:42:22,45.7,58.5,12.503,-103.6,5455
03/07/21,8:42:52,45.7,58.4,12.505,-104,5456
03/07/21,8:43:23,45.7,58.5,12.501,-104,5457
03/07/21,8:43:53,45.7,58.5,12.501,-104,5458
03/07/21,8:44:24,45.7,58.5,12.506,-103.4,5459
03/07/21,8:44:57,45.7,58.4,12.504,-104,5460
03/07/21,8:45:28,45.7,58.5,12.503,-104.1,5461
03/07/21,8:45:56,45.7,58.5,12.502,-104.4,5462
03/07/21,8:46:26,45.7,58.5,12.502,-104,5463
03/07/21,8:46:56,45.7,58.5,12.503,-103.9,5464
03/07/21,8:47:28,45.7,58.5,12.503,-103.5,5465
03/07/21,8:47:56,45.7,58.5,12.5,-104,5466
03/07/21,8:48:27,45.7,58.5,12.502,-104.6,5467
03/07/21,8:49:02,45.7,58.5,12.504,-104.6,5468
03/07/21,8:49:28,45.7,58.5,12.502,-103.9,5469
03/07/21,8:49:58,45.7,58.5,12.502,-103.8,5470
03/07/21,8:50:28,45.7,58.5,12.502,-103.6,5471
03/07/21,8:50:58,45.7,58.5,12.504,-104.1,5472
03/07/21,8:51:33,45.7,58.5,12.504,-104.8,5473
03/07/21,8:52:03,45.7,58.5,12.501,-103.6,5474
03/07/21,8:52:30,45.7,58.5,12.5,-104,5475
03/07/21,8:53:01,45.7,58.4,12.502,-103.6,5476
03/07/21,8:53:32,45.7,58.4,12.5,-104.5,5477
03/07/21,8:54:02,45.7,58.5,12.502,-103.8,5478
03/07/21,8:54:33,45.7,58.5,12.506,-104.2,5479
03/07/21,8:55:03,45.7,58.5,12.506,-103.7,5480
03/07/21,8:55:33,45.7,58.5,12.506,-104.6,5481
03/07/21,8:56:03,45.7,58.5,12.503,-104.3,5482
03/07/21,8:56:33,45.7,58.5,12.504,-104.3,5483
03/07/21,8:57:04,45.7,58.5,12.504,-103.3,5484
03/07/21,8:57:34,45.7,58.5,12.502,-103.4,5485
03/07/21,8:58:06,45.7,58.5,12.503,-103.9,5486
03/07/21,8:58:36,45.7,58.5,12.502,-103.9,5487
03/07/21,8:59:08,45.7,58.5,12.501,-104.1,5488
03/07/21,8:59:39,45.7,58.5,12.503,-103.7,5489
03/07/21,9:00:10,45.6,58.5,12.5,-104.3,5490
03/07/21,9:00:43,45.6,58.5,12.503,-103.8,5491
03/07/21,9:01:11,45.6,58.5,12.503,-103.7,5492
03/07/21,9:01:42,45.6,58.5,12.506,-103.3,5493
03/07/21,9:02:10,45.6,58.5,12.505,-102.8,5494
03/07/21,9:02:41,45.6,58.5,12.506,-103.3,5495
03/07/21,9:03:11,45.7,58.5,12.507,-102.7,5496
03/07/21,9:03:42,45.7,58.5,12.505,-104,5497
03/07/21,9:04:13,45.7,58.4,12.506,-104.3,5498
03/07/21,9:04:44,45.6,58.5,12.505,-104.6,5499
03/07/21,9:05:14,45.6,58.5,12.503,-103.7,5500
03/07/21,9:05:46,45.7,58.5,12.506,-104.6,5501
03/07/21,9:06:15,45.7,58.4,12.505,-103.8,5502
03/07/21,9:06:47,45.7,58.4,12.506,-104.5,5503
03/07/21,9:07:17,45.6,58.5,12.501,-104,5504
03/07/21,9:07:47,45.6,58.5,12.501,-104.3,5505
03/07/21,9:08:15,45.6,58.5,12.501,-103.9,5506
03/07/21,9:08:46,45.6,58.5,12.502,-103.8,5507
03/07/21,9:09:15,45.6,58.5,12.503,-103.9,5508
03/07/21,9:09:45,45.6,58.5,12.504,-105,5509
03/07/21,9:10:15,45.6,58.5,12.504,-103.9,5510
03/07/21,9:10:46,45.6,58.5,12.502,-104.9,5511
03/07/21,9:11:17,45.6,58.5,12.504,-104.1,5512
03/07/21,9:11:47,45.6,58.5,12.503,-103.5,5513
03/07/21,9:12:17,45.6,58.5,12.503,-104.1,5514
03/07/21,9:12:50,45.6,58.5,12.501,-104.6,5515
03/07/21,9:13:18,45.6,58.5,12.502,-103.6,5516
03/07/21,9:13:50,45.6,58.5,12.503,-104.3,5517
03/07/21,9:14:19,45.6,58.5,12.502,-104,5518
03/07/21,9:14:50,45.6,58.5,12.503,-103.6,5519
03/07/21,9:15:20,45.6,58.5,12.502,-103.4,5520
03/07/21,9:15:49,45.6,58.5,12.504,-104.4,5521
03/07/21,9:16:20,45.6,58.5,12.506,-103.3,5522
03/07/21,9:16:52,45.6,58.5,12.502,-103.3,5523
03/07/21,9:17:23,45.6,58.5,12.503,-104.1,5524
03/07/21,9:17:52,45.6,58.5,12.502,-104.3,5525
03/07/21,9:18:23,45.6,58.5,12.504,-104.5,5526
03/07/21,9:18:53,45.6,58.5,12.503,-103.7,5527
03/07/21,9:19:24,45.6,58.5,12.5,-103.7,5528
03/07/21,9:19:54,45.6,58.5,12.506,-103.3,5529
03/07/21,9:20:26,45.6,58.5,12.504,-104.4,5530
03/07/21,9:20:58,45.6,58.5,12.505,-103.3,5531
03/07/21,9:21:27,45.6,58.5,12.503,-103.5,5532
03/07/21,9:21:58,45.6,58.5,12.504,-103.8,5533
03/07/21,9:22:29,45.6,58.5,12.505,-104,5534
03/07/21,9:22:58,45.6,58.5,12.503,-104.3,5535
03/07/21,9:23:29,45.6,58.5,12.502,-103.9,5536
03/07/21,9:23:59,45.6,58.5,12.5,-104.3,5537
03/07/21,9:24:30,45.6,58.5,12.5,-103.1,5538
03/07/21,9:25:02,45.6,58.5,12.504,-103.5,5539
03/07/21,9:25:33,45.6,58.5,12.5,-104,5540
03/07/21,9:26:02,45.6,58.5,12.501,-103.8,5541
03/07/21,9:26:33,45.5,58.5,12.5,-104.1,5542
03/07/21,9:27:04,45.5,58.5,12.5,-104.6,5543
03/07/21,9:27:35,45.6,58.5,12.503,-103.6,5544
03/07/21,9:28:04,45.6,58.5,12.503,-104.1,5545
03/07/21,9:28:39,45.5,58.5,12.503,-104.6,5546
03/07/21,9:29:07,45.5,58.5,12.5,-104.6,5547
03/07/21,9:29:36,45.6,58.5,12.501,-104,5548
03/07/21,9:30:07,45.6,58.5,12.503,-103.2,5549
03/07/21,9:30:37,45.6,58.5,12.5,-103.1,5550
03/07/21,9:31:07,45.5,58.5,12.5,-103.4,5551
03/07/21,9:31:39,45.6,58.5,12.503,-103.3,5552
03/07/21,9:32:11,45.6,58.5,12.5,-103.7,5553
03/07/21,9:32:43,45.6,58.5,12.5,-104,5554
03/07/21,9:33:11,45.6,58.5,12.501,-103.6,5555
03/07/21,9:33:42,45.6,58.4,12.507,-103.5,5556
03/07/21,9:34:12,45.6,58.4,12.504,-103.7,5557
03/07/21,9:34:43,45.6,58.4,12.506,-103.8,5558
03/07/21,9:35:11,45.5,58.5,12.502,-103.9,5559
03/07/21,9:35:43,45.5,58.5,12.505,-104.5,5560
03/07/21,9:36:12,45.5,58.5,12.501,-103,5561
03/07/21,9:36:42,45.5,58.5,12.504,-104,5562
03/07/21,9:37:12,45.5,58.5,12.504,-104.4,5563
03/07/21,9:37:43,45.6,58.5,12.503,-103.7,5564
03/07/21,9:38:13,45.5,58.5,12.503,-103.6,5565
03/07/21,9:38:44,45.5,58.5,12.504,-103.7,5566
03/07/21,9:39:13,45.5,58.5,12.503,-104.6,5567
03/07/21,9:39:44,45.5,58.5,12.498,-104.2,5568
03/07/21,9:40:13,45.5,58.5,12.501,-104.8,5569
03/07/21,9:40:44,45.5,58.5,12.504,-104.1,5570
03/07/21,9:41:14,45.5,58.5,12.504,-104.6,5571
03/07/21,9:41:46,45.6,58.4,12.503,-103.7,5572
03/07/21,9:42:16,45.5,58.5,12.503,-103.6,5573
03/07/21,9:42:48,45.6,58.4,12.506,-103.8,5574
03/07/21,9:43:17,45.5,58.5,12.503,-103.9,5575
03/07/21,9:43:47,45.5,58.5,12.501,-103.7,5576
03/07/21,9:44:17,45.5,58.5,12.504,-104.5,5577
03/07/21,9:44:47,45.5,58.5,12.501,-104,5578
03/07/21,9:45:17,45.5,58.5,12.5,-104.2,5579
03/07/21,9:45:49,45.5,58.5,12.503,-104.1,5580
03/07/21,9:46:18,45.5,58.5,12.504,-104.9,5581
03/07/21,9:46:48,45.5,58.5,12.501,-104,5582
03/07/21,9:47:18,45.5,58.5,12.501,-103.3,5583
03/07/21,9:47:48,45.5,58.5,12.501,-104.6,5584
03/07/21,9:48:18,45.5,58.5,12.5,-104.8,5585
03/07/21,9:48:49,45.5,58.5,12.503,-104.9,5586
03/07/21,9:49:19,45.5,58.5,12.502,-104.5,5587
03/07/21,9:49:49,45.5,58.5,12.501,-103.5,5588
03/07/21,9:50:19,45.5,58.5,12.501,-104.9,5589
03/07/21,9:50:52,45.5,58.5,12.502,-104.3,5590
03/07/21,9:51:22,45.5,58.5,12.503,-104,5591
03/07/21,9:51:51,45.5,58.5,12.502,-104.6,5592
03/07/21,9:52:22,45.5,58.5,12.502,-105.1,5593
03/07/21,9:52:51,45.5,58.5,12.504,-103.9,5594
03/07/21,9:53:20,45.5,58.5,12.504,-103.5,5595
03/07/21,9:53:53,45.5,58.5,12.501,-103.8,5596
03/07/21,9:54:21,45.4,58.5,12.507,-104.2,5597
03/07/21,9:54:51,45.5,58.5,12.502,-103.4,5598
03/07/21,9:55:26,45.4,58.5,12.499,-103.6,5599
03/07/21,9:55:53,45.4,58.5,12.5,-104.7,5600
03/07/21,9:56:24,45.5,58.5,12.5,-103.5,5601
03/07/21,9:56:56,45.5,58.5,12.5,-103.2,5602
03/07/21,9:57:27,45.5,58.5,12.502,-103.4,5603
03/07/21,9:57:56,45.5,58.5,12.506,-104,5604
03/07/21,9:58:27,45.4,58.5,12.5,-103.5,5605
03/07/21,9:58:55,45.4,58.5,12.502,-105,5606
03/07/21,9:59:26,45.4,58.5,12.504,-104.2,5607
03/07/21,9:59:58,45.5,58.5,12.505,-104,5608
03/07/21,10:00:28,45.4,58.5,12.503,-104.1,5609
03/07/21,10:00:58,45.5,58.5,12.503,-105,5610
03/07/21,10:01:29,45.5,58.5,12.503,-104.3,5611
03/07/21,10:02:03,45.5,58.5,12.502,-104.3,5612
03/07/21,10:02:29,45.4,58.5,12.505,-104.2,5613
03/07/21,10:03:05,45.4,58.5,12.504,-103.5,5614
03/07/21,10:03:32,45.4,58.5,12.504,-104,5615
03/07/21,10:04:03,45.4,58.5,12.502,-104.3,5616
03/07/21,10:04:31,45.4,58.5,12.5,-103.3,5617
03/07/21,10:05:01,45.4,58.5,12.5,-103.4,5618
03/07/21,10:05:33,45.4,58.5,12.503,-104,5619
03/07/21,10:06:02,45.4,58.5,12.502,-103,5620
03/07/21,10:06:33,45.4,58.5,12.5,-103.3,5621
03/07/21,10:07:03,45.4,58.5,12.502,-103.7,5622
03/07/21,10:07:33,45.4,58.5,12.503,-104.1,5623
03/07/21,10:08:05,45.4,58.5,12.503,-104,5624
03/07/21,10:08:33,45.4,58.4,12.5,-104.2,5625
03/07/21,10:09:05,45.4,58.5,12.5,-103.3,5626
03/07/21,10:09:33,45.4,58.5,12.502,-104.4,5627
03/07/21,10:10:04,45.4,58.5,12.505,-104.7,5628
03/07/21,10:10:33,45.4,58.5,12.504,-104.6,5629
03/07/21,10:11:04,45.4,58.5,12.504,-103.1,5630
03/07/21,10:11:34,45.4,58.5,12.502,-103.7,5631
03/07/21,10:12:06,45.4,58.5,12.504,-103.5,5632
03/07/21,10:12:35,45.4,58.5,12.502,-104.4,5633
03/07/21,10:13:06,45.4,58.5,12.502,-104.6,5634
03/07/21,10:13:36,45.4,58.5,12.503,-104.6,5635
03/07/21,10:14:06,45.4,58.5,12.5,-103.8,5636
03/07/21,10:14:36,45.4,58.5,12.502,-104.1,5637
03/07/21,10:15:07,45.4,58.5,12.501,-103.8,5638
03/07/21,10:15:41,45.4,58.5,12.502,-103.3,5639
03/07/21,10:16:09,45.4,58.5,12.5,-104,5640
03/07/21,10:16:43,45.4,58.5,12.501,-103.8,5641
03/07/21,10:17:09,45.4,58.5,12.503,-104,5642
03/07/21,10:17:44,45.4,58.5,12.507,-104.5,5643
03/07/21,10:18:09,45.4,58.5,12.505,-103.3,5644
03/07/21,10:18:39,45.4,58.5,12.505,-103.7,5645
03/07/21,10:19:09,45.4,58.5,12.501,-103.7,5646
03/07/21,10:19:42,45.4,58.5,12.501,-103.5,5647
03/07/21,10:20:12,45.4,58.5,12.501,-103.7,5648
03/07/21,10:20:43,45.4,58.5,12.502,-104,5649
03/07/21,10:21:13,45.4,58.4,12.502,-103.7,5650
03/07/21,10:21:42,45.4,58.5,12.502,-103.3,5651
03/07/21,10:22:13,45.4,58.5,12.505,-103.5,5652
03/07/21,10:22:43,45.4,58.5,12.502,-104.4,5653
03/07/21,10:23:13,45.4,58.5,12.502,-103.4,5654
03/07/21,10:23:43,45.4,58.5,12.503,-103.7,5655
03/07/21,10:24:14,45.4,58.4,12.502,-103.3,5656
03/07/21,10:24:45,45.4,58.5,12.503,-104,5657
03/07/21,10:25:17,45.4,58.5,12.505,-103.3,5658
03/07/21,10:25:48,45.4,58.5,12.505,-104.6,5659
03/07/21,10:26:17,45.4,58.5,12.506,-104.7,5660
03/07/21,10:26:47,45.4,58.5,12.507,-104.3,5661
03/07/21,10:27:17,45.4,58.5,12.506,-104,5662
03/07/21,10:27:47,45.4,58.5,12.507,-104.8,5663
03/07/21,10:28:17,45.4,58.5,12.504,-104.2,5664
03/07/21,10:28:47,45.4,58.5,12.502,-104.3,5665
03/07/21,10:29:17,45.4,58.5,12.504,-104,5666
03/07/21,10:29:48,45.4,58.5,12.503,-104.3,5667
03/07/21,10:30:18,45.4,58.5,12.502,-103.4,5668
03/07/21,10:30:48,45.4,58.5,12.502,-105.1,5669
03/07/21,10:31:22,45.4,58.5,12.506,-104.5,5670
03/07/21,10:31:51,45.4,58.5,12.505,-104,5671
03/07/21,10:32:20,45.4,58.5,12.5,-104,5672
03/07/21,10:32:50,45.3,58.5,12.502,-103.9,5673
03/07/21,10:33:23,45.3,58.5,12.502,-103.7,5674
03/07/21,10:33:52,45.3,58.5,12.502,-104,5675
03/07/21,10:34:22,45.3,58.5,12.503,-104.2,5676
03/07/21,10:34:54,45.3,58.5,12.504,-104,5677
03/07/21,10:35:23,45.3,58.5,12.504,-104.6,5678
03/07/21,10:35:53,45.3,58.5,12.505,-104.4,5679
03/07/21,10:36:25,45.3,58.5,12.499,-104.2,5680
03/07/21,10:36:54,45.3,58.5,12.504,-103.7,5681
03/07/21,10:37:27,45.3,58.5,12.501,-104.7,5682
03/07/21,10:37:56,45.3,58.5,12.501,-104.6,5683
03/07/21,10:38:26,45.3,58.5,12.5,-104.2,5684
03/07/21,10:38:56,45.3,58.5,12.503,-103.9,5685
03/07/21,10:39:26,45.3,58.5,12.503,-104.8,5686
03/07/21,10:39:56,45.3,58.5,12.507,-104.2,5687
03/07/21,10:40:26,45.3,58.5,12.505,-103.6,5688
03/07/21,10:41:03,45.3,58.5,12.508,-103.7,5689
03/07/21,10:41:28,45.3,58.5,12.506,-104.2,5690
03/07/21,10:41:57,45.3,58.5,12.505,-103.8,5691
03/07/21,10:42:28,45.3,58.5,12.504,-103.8,5692
03/07/21,10:42:57,45.3,58.5,12.502,-104.7,5693
03/07/21,10:43:27,45.3,58.5,12.504,-103.3,5694
03/07/21,10:44:02,45.3,58.5,12.506,-103,5695
03/07/21,10:44:27,45.3,58.5,12.503,-103,5696
03/07/21,10:44:58,45.3,58.5,12.504,-103.3,5697
03/07/21,10:45:27,45.3,58.5,12.504,-103.7,5698
03/07/21,10:45:58,45.3,58.5,12.504,-103.8,5699
03/07/21,10:46:28,45.2,58.5,12.505,-103.7,5700
03/07/21,10:47:02,45.2,58.5,12.501,-103.4,5701
03/07/21,10:47:31,45.2,58.5,12.502,-103.4,5702
03/07/21,10:48:00,45.2,58.5,12.502,-103.3,5703
03/07/21,10:48:30,45.2,58.5,12.504,-103.3,5704
03/07/21,10:49:00,45.2,58.5,12.504,-102.9,5705
03/07/21,10:49:31,45.2,58.5,12.503,-103.2,5706
03/07/21,10:50:03,45.2,58.5,12.504,-103.3,5707
03/07/21,10:50:32,45.2,58.5,12.504,-103.5,5708
03/07/21,10:51:01,45.2,58.5,12.505,-103.4,5709
03/07/21,10:51:31,45.2,58.5,12.507,-103.4,5710
03/07/21,10:52:02,45.2,58.5,12.506,-103.4,5711
03/07/21,10:52:33,45.2,58.5,12.503,-103.8,5712
03/07/21,10:53:03,45.2,58.5,12.504,-104,5713
03/07/21,10:53:33,45.3,58.5,12.501,-102.4,5714
03/07/21,10:54:04,45.2,58.5,12.503,-103.7,5715
03/07/21,10:54:34,45.3,58.5,12.502,-103.5,5716
03/07/21,10:55:06,45.3,58.5,12.503,-103.2,5717
03/07/21,10:55:34,45.3,58.5,12.503,-102.9,5718
03/07/21,10:56:05,45.2,58.5,12.503,-104.2,5719
03/07/21,10:56:36,45.3,58.5,12.505,-103.9,5720
03/07/21,10:57:07,45.3,58.5,12.503,-104.2,5721
03/07/21,10:57:37,45.3,58.5,12.504,-104.3,5722
03/07/21,10:58:07,45.2,58.5,12.504,-104.5,5723
03/07/21,10:58:36,45.2,58.5,12.502,-104.8,5724
03/07/21,10:59:07,45.3,58.5,12.504,-104,5725
03/07/21,10:59:36,45.3,58.5,12.505,-104,5726
03/07/21,11:00:08,45.3,58.5,12.502,-103.7,5727
03/07/21,11:00:38,45.2,58.5,12.5,-103.6,5728
03/07/21,11:01:10,45.2,58.5,12.502,-104,5729
03/07/21,11:01:42,45.3,58.5,12.501,-103.5,5730
03/07/21,11:02:09,45.2,58.5,12.5,-103.3,5731
03/07/21,11:02:41,45.2,58.5,12.502,-103.1,5732
03/07/21,11:03:11,45.2,58.5,12.504,-104.1,5733
03/07/21,11:03:41,45.2,58.5,12.504,-103.1,5734
03/07/21,11:04:11,45.2,58.5,12.503,-103.3,5735
03/07/21,11:04:46,45.2,58.5,12.504,-103.5,5736
03/07/21,11:05:11,45.2,58.5,12.503,-103.2,5737
03/07/21,11:05:41,45.2,58.5,12.501,-103.3,5738
03/07/21,11:06:12,45.2,58.5,12.501,-103.7,5739
03/07/21,11:06:42,45.2,58.5,12.503,-104.3,5740
03/07/21,11:07:12,45.2,58.5,12.506,-104,5741
03/07/21,11:07:43,45.2,58.5,12.501,-103.4,5742
03/07/21,11:08:13,45.2,58.5,12.505,-103.8,5743
03/07/21,11:08:44,45.2,58.5,12.504,-104.6,5744
03/07/21,11:09:16,45.2,58.5,12.505,-104,5745
03/07/21,11:09:46,45.3,58.5,12.503,-104,5746
03/07/21,11:10:17,45.3,58.5,12.504,-103.3,5747
03/07/21,11:10:48,45.3,58.5,12.503,-103.8,5748
03/07/21,11:11:18,45.3,58.5,12.502,-104,5749
03/07/21,11:11:48,45.3,58.5,12.503,-103.8,5750
03/07/21,11:12:19,45.3,58.4,12.502,-104.6,5751
03/07/21,11:12:48,45.3,58.5,12.501,-104.3,5752
03/07/21,11:13:21,45.3,58.5,12.503,-104.3,5753
03/07/21,11:13:51,45.3,58.5,12.503,-105.4,5754
03/07/21,11:14:20,45.3,58.5,12.504,-103.6,5755
03/07/21,11:14:50,45.3,58.5,12.504,-103.7,5756
03/07/21,11:15:20,45.3,58.5,12.503,-104.2,5757
03/07/21,11:15:51,45.3,58.5,12.502,-104.3,5758
03/07/21,11:16:22,45.3,58.5,12.504,-103.7,5759
03/07/21,11:16:53,45.3,58.4,12.5,-103.2,5760
03/07/21,11:17:23,45.3,58.5,12.504,-104.3,5761
03/07/21,11:17:53,45.3,58.5,12.505,-103.6,5762
03/07/21,11:18:23,45.3,58.5,12.503,-103.9,5763
03/07/21,11:18:55,45.3,58.5,12.503,-104,5764
03/07/21,11:19:25,45.3,58.5,12.505,-104.2,5765
03/07/21,11:19:57,45.3,58.5,12.507,-103,5766
03/07/21,11:20:25,45.2,58.5,12.503,-103,5767
03/07/21,11:20:55,45.3,58.5,12.504,-104,5768
03/07/21,11:21:26,45.3,58.5,12.503,-104.7,5769
03/07/21,11:21:57,45.3,58.5,12.503,-105.2,5770
03/07/21,11:22:27,45.2,58.5,12.504,-103.5,5771
03/07/21,11:22:58,45.3,58.5,12.501,-103.9,5772
03/07/21,11:23:29,45.3,58.5,12.504,-104.3,5773
03/07/21,11:23:59,45.3,58.5,12.504,-104,5774
03/07/21,11:24:31,45.3,58.5,12.502,-103.8,5775
03/07/21,11:25:02,45.3,58.5,12.505,-104.5,5776
03/07/21,11:25:30,45.3,58.5,12.505,-104.7,5777
03/07/21,11:26:00,45.3,58.5,12.506,-103.5,5778
03/07/21,11:26:31,45.3,58.5,12.503,-103.8,5779
03/07/21,11:27:02,45.3,58.5,12.502,-103.1,5780
03/07/21,11:27:32,45.3,58.5,12.504,-103.7,5781
03/07/21,11:28:04,45.3,58.5,12.507,-104.3,5782
03/07/21,11:28:34,45.3,58.5,12.507,-104.7,5783
03/07/21,11:29:03,45.3,58.5,12.505,-104,5784
03/07/21,11:29:34,45.3,58.5,12.504,-104.8,5785
03/07/21,11:30:05,45.3,58.5,12.505,-103.6,5786
03/07/21,11:30:35,45.3,58.5,12.501,-103,5787
03/07/21,11:31:06,45.3,58.5,12.507,-103.5,5788
03/07/21,11:31:36,45.3,58.5,12.504,-104.1,5789
03/07/21,11:32:11,45.3,58.5,12.504,-103,5790
03/07/21,11:32:38,45.3,58.5,12.501,-103.1,5791
03/07/21,11:33:08,45.3,58.5,12.502,-103.9,5792
03/07/21,11:33:37,45.3,58.5,12.503,-103.8,5793
03/07/21,11:34:07,45.3,58.5,12.504,-103.7,5794
03/07/21,11:34:38,45.3,58.5,12.504,-103,5795
03/07/21,11:35:08,45.3,58.5,12.505,-102.9,5796
03/07/21,11:35:42,45.3,58.5,12.502,-103.4,5797
03/07/21,11:36:10,45.3,58.5,12.503,-103.6,5798
03/07/21,11:36:42,45.3,58.5,12.502,-103.9,5799
03/07/21,11:37:11,45.3,58.5,12.505,-104,5800
03/07/21,11:37:46,45.3,58.4,12.506,-104.8,5801
03/07/21,11:38:11,45.3,58.5,12.505,-104,5802
03/07/21,11:38:43,45.4,58.5,12.502,-104.2,5803
03/07/21,11:39:12,45.4,58.5,12.503,-104.3,5804
03/07/21,11:39:42,45.3,58.5,12.503,-103.5,5805
03/07/21,11:40:11,45.3,58.5,12.503,-103.8,5806
03/07/21,11:40:42,45.4,58.5,12.505,-104,5807
03/07/21,11:41:12,45.3,58.5,12.504,-104.3,5808
03/07/21,11:41:42,45.3,58.5,12.503,-104.4,5809
03/07/21,11:42:13,45.3,58.5,12.5,-104,5810
03/07/21,11:42:46,45.3,58.5,12.5,-103.7,5811
03/07/21,11:43:14,45.3,58.5,12.5,-103.7,5812
03/07/21,11:43:45,45.4,58.5,12.5,-105,5813
03/07/21,11:44:17,45.4,58.5,12.502,-103.8,5814
03/07/21,11:44:47,45.3,58.5,12.506,-104,5815
03/07/21,11:45:17,45.3,58.5,12.507,-103.3,5816
03/07/21,11:45:50,45.3,58.5,12.5,-104.1,5817
03/07/21,11:46:17,45.3,58.5,12.503,-104.2,5818
03/07/21,11:46:48,45.3,58.5,12.502,-104,5819
03/07/21,11:47:17,45.3,58.5,12.503,-105.2,5820
03/07/21,11:47:47,45.3,58.5,12.503,-104,5821
03/07/21,11:48:17,45.3,58.5,12.502,-103.8,5822
03/07/21,11:48:50,45.2,58.5,12.502,-104.6,5823
03/07/21,11:49:17,45.2,58.5,12.504,-104,5824
03/07/21,11:49:49,45.3,58.5,12.503,-103.3,5825
03/07/21,11:50:21,45.2,58.5,12.502,-103.9,5826
03/07/21,11:50:51,45.3,58.5,12.502,-103,5827
03/07/21,11:51:21,45.3,58.5,12.504,-103,5828
03/07/21,11:51:51,45.3,58.5,12.503,-104,5829
03/07/21,11:52:22,45.3,58.4,12.506,-104.5,5830
03/07/21,11:52:52,45.3,58.5,12.506,-104.6,5831
03/07/21,11:53:22,45.3,58.5,12.502,-104.3,5832
03/07/21,11:53:53,45.3,58.5,12.505,-104,5833
03/07/21,11:54:24,45.3,58.5,12.505,-104.9,5834
03/07/21,11:54:56,45.2,58.5,12.505,-104.5,5835
03/07/21,11:55:27,45.3,58.5,12.503,-103.7,5836
03/07/21,11:55:58,45.3,58.5,12.502,-104.1,5837
03/07/21,11:56:27,45.3,58.5,12.504,-103.7,5838
03/07/21,11:56:58,45.3,58.5,12.504,-104.8,5839
03/07/21,11:57:28,45.2,58.5,12.503,-104.1,5840
03/07/21,11:57:58,45.3,58.5,12.505,-103.4,5841
03/07/21,11:58:29,45.3,58.5,12.506,-103.9,5842
03/07/21,11:59:00,45.3,58.5,12.501,-104.3,5843
03/07/21,11:59:31,45.3,58.5,12.502,-103.7,5844
03/07/21,12:00:00,45.3,58.5,12.504,-103.6,5845
03/07/21,12:00:30,45.3,58.5,12.504,-102.9,5846
03/07/21,12:01:00,45.3,58.5,12.502,-103.2,5847
03/07/21,12:01:30,45.3,58.5,12.501,-104.6,5848
03/07/21,12:02:06,45.3,58.5,12.503,-103.9,5849
03/07/21,12:02:32,45.3,58.5,12.501,-104.1,5850
03/07/21,12:03:03,45.3,58.5,12.502,-104.4,5851
03/07/21,12:03:33,45.3,58.5,12.502,-105.2,5852
03/07/21,12:04:04,45.3,58.5,12.502,-103.7,5853
03/07/21,12:04:38,45.3,58.5,12.503,-104.4,5854
03/07/21,12:05:06,45.3,58.5,12.501,-103.7,5855
03/07/21,12:05:36,45.3,58.5,12.503,-103.3,5856
03/07/21,12:06:06,45.3,58.5,12.504,-103.3,5857
03/07/21,12:06:38,45.3,58.5,12.503,-103.5,5858
03/07/21,12:07:07,45.3,58.5,12.5,-103.3,5859
03/07/21,12:07:37,45.4,58.5,12.5,-103.6,5860
03/07/21,12:08:11,45.4,58.5,12.503,-103.7,5861
03/07/21,12:08:42,45.4,58.5,12.503,-103.8,5862
03/07/21,12:09:09,45.4,58.5,12.502,-103.4,5863
03/07/21,12:09:44,45.4,58.5,12.503,-103.3,5864
03/07/21,12:10:09,45.4,58.5,12.501,-103.3,5865
03/07/21,12:10:39,45.4,58.5,12.505,-104,5866
03/07/21,12:11:09,45.4,58.5,12.505,-104.2,5867
03/07/21,12:11:41,45.4,58.5,12.505,-103.6,5868
03/07/21,12:12:10,45.4,58.5,12.505,-104.2,5869
03/07/21,12:12:42,45.4,58.5,12.505,-104,5870
03/07/21,12:13:16,45.4,58.5,12.502,-104.1,5871
03/07/21,12:13:42,45.4,58.5,12.501,-104.5,5872
03/07/21,12:14:13,45.4,58.5,12.504,-103.4,5873
03/07/21,12:14:45,45.4,58.5,12.504,-103.6,5874
03/07/21,12:15:15,45.4,58.5,12.501,-104.3,5875
03/07/21,12:15:45,45.4,58.5,12.503,-104.1,5876
